Index,URL,Text,Type,Domain,IsExternal
176,https://www.apple.com/in/privacy/?cid=wwa-in-soc-iphn-prvy6-socl-twit-skvf-tmln-cpv-aos-dsk-apct-gnt-broa-prvlp-ufnnl-inen-pkboo-video-11ar-15s-hxvi-prvcy-na-lem-na-na-na-05680603#,Local Nav Close Menu,link,www.apple.com,false
177,https://www.apple.com/in/privacy/features/,Features,link,www.apple.com,false
178,https://www.apple.com/in/privacy/control/,Control,link,www.apple.com,false
179,https://www.apple.com/in/privacy/labels/,Labels,link,www.apple.com,false
180,https://www.apple.com/legal/transparency/,Transparency Report,link,www.apple.com,false
181,https://www.apple.com/in/legal/privacy/en-ww/,Privacy Policy,link,www.apple.com,false
182,x-safari-https://www.apple.com/in/privacy/,Switch to Safari,link,www.apple.com,true
183,https://www.apple.com/in/privacy/?cid=wwa-in-soc-iphn-prvy6-socl-twit-skvf-tmln-cpv-aos-dsk-apct-gnt-broa-prvlp-ufnnl-inen-pkboo-video-11ar-15s-hxvi-prvcy-na-lem-na-na-na-05680603#footnote-1,*,link,www.apple.com,false
184,https://www.apple.com/in/apple-intelligence/,Learn more about Apple Intelligence,link,www.apple.com,false
185,https://www.apple.com/in/today/event/skills-taking-charge-privacy-on-iphone?cid=rem-us-taa-privacy-on-iphone-2024,Join a free session,link,www.apple.com,false
186,https://www.apple.com/in/privacy/docs/Building_a_Trusted_Ecosystem_for_Millions_of_Apps_A_Threat_Analysis_of_Sideloading.pdf,View (PDF),link,www.apple.com,false
187,https://www.apple.com/in/privacy/docs/A_Day_in_the_Life_of_Your_Data.pdf,View (PDF),link,www.apple.com,false
188,https://www.apple.com/in/privacy/features/,Review privacy features,link,www.apple.com,false
189,https://www.apple.com/in/privacy/control/,Control what you share,link,www.apple.com,false
190,https://www.apple.com/in/privacy/labels/,See how apps from Apple handle your data,link,www.apple.com,false
191,https://www.apple.com/in/accessibility/,Learn more,link,www.apple.com,false
192,https://www.apple.com/in/environment/,Learn more,link,www.apple.com,false
193,https://www.apple.com/in/education-initiative/,Learn more,link,www.apple.com,false
194,https://www.apple.com/in/supply-chain/,Learn more,link,www.apple.com,false
195,https://www.apple.com/in/,"
												Apple",link,www.apple.com,false
196,https://www.apple.com/in/shop/goto/store,Store,link,www.apple.com,false
197,https://www.apple.com/in/mac/,Mac,link,www.apple.com,false
198,https://www.apple.com/in/ipad/,iPad,link,www.apple.com,false
199,https://www.apple.com/in/iphone/,iPhone,link,www.apple.com,false
200,https://www.apple.com/in/watch/,Watch,link,www.apple.com,false
201,https://www.apple.com/in/airpods/,AirPods,link,www.apple.com,false
202,https://www.apple.com/in/tv-home/,TV & Home,link,www.apple.com,false
203,https://www.apple.com/in/airtag/,AirTag,link,www.apple.com,false
204,https://www.apple.com/in/shop/goto/buy_accessories,Accessories,link,www.apple.com,false
205,https://www.apple.com/in/shop/goto/giftcards,Gift Cards,link,www.apple.com,false
206,https://www.apple.com/in/wallet/,Wallet,link,www.apple.com,false
207,https://account.apple.com/in/,Manage Your Apple Account,link,account.apple.com,true
208,https://www.apple.com/in/shop/goto/account,Apple Store Account,link,www.apple.com,false
209,https://www.icloud.com/,iCloud.com,link,www.icloud.com,true
210,https://www.apple.com/in/apple-one/,Apple One,link,www.apple.com,false
211,https://www.apple.com/in/apple-tv-plus/,Apple TV+,link,www.apple.com,false
212,https://www.apple.com/in/apple-music/,Apple Music,link,www.apple.com,false
213,https://www.apple.com/in/apple-arcade/,Apple Arcade,link,www.apple.com,false
214,https://www.apple.com/in/apple-podcasts/,Apple Podcasts,link,www.apple.com,false
215,https://www.apple.com/in/apple-books/,Apple Books,link,www.apple.com,false
216,https://www.apple.com/in/app-store/,App Store,link,www.apple.com,false
217,https://www.apple.com/in/retail/,Find a Store,link,www.apple.com,false
218,https://www.apple.com/in/retail/geniusbar/,Genius Bar,link,www.apple.com,false
219,https://www.apple.com/in/today/,Today at Apple,link,www.apple.com,false
220,https://www.apple.com/in/today/groups/,Group Reservations,link,www.apple.com,false
221,https://www.apple.com/in/today/camp/,Apple Camp,link,www.apple.com,false
222,https://www.apple.com/in/shop/goto/trade_in,Apple Trade In,link,www.apple.com,false
223,https://www.apple.com/in/shop/goto/ways_to_buy,Ways to Buy,link,www.apple.com,false
224,https://www.apple.com/in/recycling/,Recycling Programme,link,www.apple.com,false
225,https://www.apple.com/in/shop/goto/order/list,Order Status,link,www.apple.com,false
226,https://www.apple.com/in/shop/goto/help,Shopping Help,link,www.apple.com,false
227,https://www.apple.com/in/business/,Apple and Business,link,www.apple.com,false
228,https://www.apple.com/in/retail/business/,Shop for Business,link,www.apple.com,false
229,https://www.apple.com/in/education/,Apple and Education,link,www.apple.com,false
230,https://www.apple.com/in/education/k12/how-to-buy/,Shop for Education,link,www.apple.com,false
231,https://www.apple.com/in/shop/goto/educationrouting,Shop for University,link,www.apple.com,false
232,https://www.apple.com/in/healthcare/,Apple in Healthcare,link,www.apple.com,false
233,https://www.apple.com/in/healthcare/mac/,Mac in Healthcare,link,www.apple.com,false
234,https://www.apple.com/in/healthcare/apple-watch/,Health on Apple Watch,link,www.apple.com,false
235,https://www.apple.com/in/accessibility/,Accessibility,link,www.apple.com,false
236,https://www.apple.com/in/education-initiative/,Education,link,www.apple.com,false
237,https://www.apple.com/in/environment/,Environment,link,www.apple.com,false
238,https://www.apple.com/in/privacy/,Privacy,link,www.apple.com,false
239,https://www.apple.com/in/supply-chain/,Supply Chain Innovation,link,www.apple.com,false
240,https://www.apple.com/in/newsroom/,Newsroom,link,www.apple.com,false
241,https://www.apple.com/in/leadership/,Apple Leadership,link,www.apple.com,false
242,https://www.apple.com/careers/in/,Career Opportunities,link,www.apple.com,false
243,https://investor.apple.com/,Investors,link,investor.apple.com,true
244,https://www.apple.com/compliance/,Ethics & Compliance,link,www.apple.com,false
245,https://www.apple.com/in/apple-events/,Events,link,www.apple.com,false
246,https://www.apple.com/in/contact/,Contact Apple,link,www.apple.com,false
247,https://www.apple.com/in/retail/,Find an Apple Store,link,www.apple.com,false
248,https://locate.apple.com/in/en/,other retailer,link,locate.apple.com,true
249,tel:000800%C2%A0040%C2%A01966,000800 040 1966,link,,true
250,https://www.apple.com/choose-country-region/,India,link,www.apple.com,false
251,https://www.apple.com/in/legal/privacy/,Privacy Policy,link,www.apple.com,false
252,https://www.apple.com/in/legal/terms/site.html,Terms of Use,link,www.apple.com,false
253,https://www.apple.com/in/shop/goto/help/sales_refunds,Sales Policy,link,www.apple.com,false
254,https://www.apple.com/in/legal/,Legal,link,www.apple.com,false
255,https://www.apple.com/in/sitemap/,Site Map,link,www.apple.com,false
256,https://www.apple.com/in/privacy/features/,View all privacy features,link,www.apple.com,false
257,https://support.apple.com/en-in/guide/personal-safety/welcome/web,Learn more about personal safety with Apple devices,link,support.apple.com,true
258,https://www.apple.com/v/privacy/w/images/overview/privacy_icon_safari__ddxri29vssya_large.png,,image,www.apple.com,false
259,https://www.apple.com/v/privacy/w/images/overview/privacy_icon_chrome__cj6xupn3eoia_large.png,,image,www.apple.com,false
